text,label
"২৪ ঘন্টার মধ্যেই পরমানু হামলা করবে পাকিস্তান, পাকিস্তানের হাতে ৩০০০ ভারতীয় সেনা বন্দি। ",Geopolitical
মোজার কথা শুনে আমার মাথায় একটা শয়তানি বুদ্ধি এসে পরল। ,Neutral
ডুবন্ত নৌকায় আর এক বলদ সাকিব।,Geopolitical
"জীবনে প্রথম যেদিন মিয়া খলিফার নাম শুনেছিলাম, ভেবেছিলাম বড় কোনো মাওলানা হবে হয়তো। ",Neutral
"সাবধান! অপরিচিত লোকের দেওয়া কিছু খাবেন না, বাসায় নিয়ে খাবেন, ভালো ঘুম হবে। ",Personal
পার্থক্য সামনে আর পিছনে। গরীবের বোঝা পিঠে আর ধনীর পেটে। ,Neutral
ডাক্তার আমার স্ক্রিন অনেক সফট আর সেনসিটিভ আর আমার গায়ের রং ও ফরসা রাতে ঘুমানো আগে কি লাগালে ভাল হবে? রুমের দরজা। ,Neutral
"পাত্রপক্ষ হেটে দেখাতে বলেছে, মেয়ে হাটতে হাটতে বয়ফ্রেন্ডের বাড়ি চলে গেছে। ",Neutral
"মেয়েটি বলেছিলো, বিয়ের পর তোমাকে আকাশের মত ভালবাসবো। বোকা ছেলেটি জানত না, আকাশ মেয়েটির প্রথম স্বামী ছিল। ",Neutral
সীমান্ত হত্যার প্রতিবাদে আমরণ অনশন। ,Geopolitical
একটি গাছে দুইটি বেগুন দেখতে আমার নিজের দুধের মতো।,Personal
"পুরানো হলেও গাছ কেটো না, ফল না দিলেও ছায়া দিবে। বাবা-মায়ের বয়স হলেও অবহেলা করো না, টাকা রোজগার না করলেও বাচ্চাকে সংস্কার দেবে। ",Neutral
আহারে এমন ইমাম বুকারীর হাদিছ গিল্যা গিল্যা মোছলেম বড় হয়? নাকি অবলা হয়? ,Religious
"৫ মে রোববার, মধ্যরাতে গুলিবিদ্ধ অবস্থায় পড়ে আছে কয়েকজন হেফাজত কর্মী। ",Religious
"কাঁচে ঘেরা বাঘটি বিক্রয় হইবে, খরচ হয়েছে ১৪৫০০, বিক্রয় হইবে ১২০০০ টাকায় টেবিল সহ আর টেবিল বাদে ৭০০০ টাকা। ",Neutral
মনের বেথা কেও দেখে না। আছি বড় কষ্টে। ,Personal
তোদের ঘরে কি মা-বোন নাই?  না আমরা মেসে থাকি। ,Neutral
"পিছনে ইয়াবা বদি কে  নিয়ে প্রধানমন্ত্রী বলছে, ইয়াবা পাচারের সঙ্গে জড়িত কারও রেহাই নেই। ",Geopolitical
"লাইন মারতে গেছিলাম,  লাইন দেখে ফেরত চলে এসেছি। ",Neutral
দশ বছরে বিএসএফের গুলিতে ৩ শতাধিক বাংলাদেশি নিহত।,Geopolitical
"শীতকালে যখন খুব কষ্ট করে ঘুম টা আসে। তখন হিসু, কি বস ভালো তো? ",Neutral
"এই বছরের সেরা কর্মচারী।  নিজের ডিম থাকুক বা না থাকুক, মালিকের ডিম যেন নষ্ট না হয়। ",Neutral
ধার্মিক মুসলামানদের আজকে রাজাকার বলা হচ্ছে অথচ পাকি বাহিনীকে মুরগি সাপ্লাই দিয়েও মুরগী কবির আজ বুদ্ভিজীবী। ,Geopolitical
ওরা কারা? যারা ব্যাচেলর পয়েন্ট নাটকের চরম ভক্ত এবং একটি পর্বও দেখা মিস করে না। ,Neutral
হোস্টেলে তরুনীকে গণধর্ষণ। দেশের মানুষ কোথায় যাবে? ,Personal
সাবধান! মশার কামড়ে মা হয়ে যাচ্ছে মেয়েরা। ,Personal
"যে আগুনকে ভয় পায়, সে আগুনকে ব্যবহার করতে পারে না। ",Neutral
"মাথা ঠান্ডা করো, থানায় কেস করো। ",Geopolitical
"যুদ্ধাপরাধের বিচার, সরকারের ধীরগতি বিরোধীদের বাধা। ",Political
"শুটয়ে লাল করে দেব, নোরাংমি বের করে দেব। ",Personal
"কাউকে অন্ধের মতো বিশ^াস করলে, সে তোমাকে অন্ধ ভেবে ঠকিয়ে চলে যাবে এট্ইা বাস্তব। ",Neutral
"শান্তির ধর্ম অ্যান্ড কোং, এখানে হিং¯রতা আর ধর্মকাম শান্তির মোড়কে পরিবেশন করা হয়। ",Religious
"টকশোতে নীতিবান কথা বলে, জনগনের টাকা মেরে গড়েছেন সম্পদের পাহাড়।",Personal
"গার্লফেন্ড বয়ফ্রেন্ড যখন এনাল সেক্স করে,তখন গার্ল ফ্রেন্ড এর হাগা বয়ফেন্ডের বাঁড়ায় লেগে যাওয়ায় বয়ফ্রেন্ড, কেরে বাঁড়া তুই? ",Personal
"মেয়েটির দুধে কোকা কোলা লেখা দেখে বাচ্চাটা বলতে, হরলিক্সের গাঁড় মারি আজকে কোকা কোলা খাব। ",Personal
"ছেলেদের মুখের দাড়ি আর হিজাব পড়া নারী, দুজনই ইসলামের দৃষ্টিতে রাজা-রানী। ",Neutral
"খতনা করে আসার পর, সবাই যখন এসে লূঙি তুলে আমার ছ্ট্টো বন্ধুকে দেখতে থাকে। ",Neutral
"আগে গেলে বাঘে খায়, পিছে গেলে সোনা পায়। ",Personal
"২০২০ সালের বিয়ের গেট, এমনই মাস্কযুক্ত হতে পারে। ",Neutral
ট্রানজিট নিয়ে ভারত আমাদের স্বাধীনতাকের দ্বিখন্ডিত করেছে। ,Geopolitical
"আমি একটি নতুন কবিতা লিখেছি, খুব ভালো কবিতার নাম কি দিয়েছেন? নতুন কবিতা।   নতন তো বুঝলাম কিন্তু নাম কি ? ",Neutral
বাঙালিদের  বাঙালি বললে খুশি হয় কিন্তু বিহারীদের বিহারী বললে রেগে যায় কেন ? ,Neutral
ভীষণ লজ্জা পচ্ছি কিন্তু। আর লজ্জা দিওনা।  ,Neutral
"মেয়েরাই প্রকৃত লুচ্চা, কারন বাসর ঘরে মেয়েরাই আগে গিয়ে বসে থাকে ছেলেরা তো পরে যায়। ",Personal
"অনলাইনে বিক্রিকরব, পাছায় থাপ্পড় পরবে না ভেবে খুশি হওয়া গরু। ক্রেতা থাপ্পড় দিয়ে ভিডিও পাঠাতে বলেছে, জানতে পারার পর গরু।",Personal
পাকিস্তান নাকি ভারত কে জিতবে এই যুদ্ধে? ,Geopolitical
আজ থেকে সবাই মনে রাখবেন বেয়াদব বড় হলে শুভাশিস হয়। ,Personal
তোমাদের মেহেদীর হাতটা একটু দেখবো। ,Neutral
ড্রাগ নেওয়ার পর তোমার ফিগার আর ১ বোতল জল খাওয়ার পর আমার ফিগার। ,Neutral
"বর্তমান সময়ে বাংলাদেশের শাসন ব্যবস্থার হাল ঠিক এরকম, ছাগল দিয়ে হাল চাষ করার মত। ",Geopolitical
"গরীবের হক মাইরা ধনী হওয়া নেতাকর্মী, শালা কুত্তার বাচ্চার মত আচরণ। ",Personal
"ব্রো, তুমি  সেই ব্যক্তি না? যে আগে কোনো পোস্ট করলে ৬৯ জনকে ট্যাগ করতে আবার ইনবক্সে লাইক কমেন্ট ভিক্ষা চাইতে। ",Neutral
এইটা কার শাশুড়ি? তাকে মেনশন করো। ,Neutral
"কপিবাজের শাস্তি, মুখ সেলাই করে মুখ বন্ধ করে দেয়া।",Personal
শালা একটা বাইনচোদ ওর মুখে গন্ধ আছে। ,Personal
আমি আর আমার বর  ছবি তোলার সময়ে। ,Neutral
"ছোট ভাইকে যখন ৫ টাকার লোভ দেখিয়ে আমার কিছু কাজ করে দিতে বলি, তখন সে বলে,তুই কি আমারে ফুতপাতের ফকির পাইছ? ",Neutral
আপনার ফোনটাকে অশ্লীল ও নোংরামি থেকে দূরে রাখুন। ,Personal
নবীজির ছবি এমনে আকলেও সেইটা অফেন্সিভ হবে?,Religious
"নেতাজি সুভাষ বলতেন, তোমরা আমাকে রক্ত দাও আমি তোমাদের স্বাধীনতা দেবো। আর এখনকার নেতাজিরা বলেন, তোমরা আমাকে ভোট দাও, আমি তোমাদের গুছিয়ে বাঁশ দেবো। ",Political
ওই আমার টেকা দে শুয়োরের বাচ্চা। তুই আমার টাকা দিবি কি না বল? ,Personal
"সেই মুহূর্ত, যখন কথা পেটে আসে কিন্তু মুখে আসে না। ",Neutral
মায়ের ইচ্ছা ওকে যেন জনগনের সামনে ফাঁসির দড়িতে ঝুলায়। ,Personal
আরশোলা দেখার পরে মেয়েরা যা করে। ,Neutral
"ভার্সিটি উঠে যেভাবে সময় কাটাবো ভাবছিলাম, আর যেভাবে কাটাচ্ছি। ",Neutral
"নদীর পানি আপনি নিয়ে যান দাদা। আর লাশটা? আহা তা নিয়ে ভাববেন না, লাশটা আমি নিয়ে নিলাম। ",Geopolitical
"ভগবান আর বেচে নাই, তোর বালের ভোদাফাকবান মরে ভুত হয়েছে। ",Religious
"রুপাকে গিয়ে যখণ বিয়ের প্রস্তাব দেই, তখন রুপা, দূর হ সামনে থেকে। ",Personal
যখন আমার আম্মা নিজেই আমার বিয়ের কথা বলে।,Neutral
"মিরপুর ফুটওভার ব্রিজ দিয়ে যাওয়ার সময়, কিরে তোর কি দেহ লাগবো? ",Personal
"অনেক দিন স্কুল কামাই দেয়ার পর ক্লাসে গেলে যখন টিচার জিজ্ঞেস করে, এতদিন আসো নই কেন? আমার জীবিত দাদা বলে, আমারে ফাসইস না কইলাম। ",Neutral
আমি সবাইকে বলে দেবো তোর নুনু নেই। ,Personal
পিলখানা হত্যাকান্ড বাংলাদেশের প্রতিরক্ষা ব্যবস্থা ধ্বংসের জন্য ভারতের প্রত্যক্ষ সহযোগিতায় এই হত্যাকা- ঘটানো হয়েছিল। ,Geopolitical
ঘটনা ফাঁস করে দিলেন বান্ধবী ও দারোয়ান। ,Personal
অবশেষে মিশরে নিষিদ্ধ হল ফজরের আযান। ,Religious
তথ্য ও যোগাযোগ প্রযুক্তি ব্যবহার করে গোপন কাজ সাড়ল ছেলেটি।,Personal
 দেশটা কি চোরের দেশ হয়ে গেছে? হাইকোর্টের প্রশ্ন। ,Geopolitical
"হিন্দুদের জামায়াত তকমা দেওয়া হচ্ছে, এটা খুবই খারাপ কথা। ",Personal
"আম্মু যখন আমাকে মেহমানদের দিয়ে যাওয়া টাকা এক সপ্তাহে দ্বিগুণ করার কথা দেয়,তখন আমি বলি না আমি বিশ্বাস করি না। ",Neutral
নাস্তিক যখন বাংলাদেশে তখন জোরালো বক্তৃতা দেয় আর যখন জার্মানিতে তখন ঝাড়– দেয়। ,Personal
ভারতে হুমকি দিয়ে জোর করে হিন্দু বানানো হচ্ছে। ,Religious
এসব জানার পর আবারও ডিপ্রেশনে চলে যাওয়া আমি। ,Neutral
ছাত্রদলের সহকারী সাধারণ সম্পাদক শেখ নুরুল আলম এর হত্যাকারী কুলাঙ্গার জাবেদ কে দেখুন। ,Personal
"সে যখন তোমার বয়ফ্রেন্ড তখন তার অবস্থা, সে যখন তোমার এক্স তখন তার অবস্থা। ",Neutral
আমার তো হোগা মারা শ্যাষ।  আমার মাথা নষ্ঠ।,Personal
ওরে বাবারে! খাইয়া ফালাইলো রে।  ,Personal
খুনের নেশায় হিং¯্র আওয়ামীলীগ। আওয়ামীলীগ এ কোন নেশয় মেতে উঠেছে? ,Political
"তোমার সাথে আমার সম্পর্ক লুঙ্গির ঘিটটুর মতো, ঢিলা হইলে কেয়ামত। ",Personal
"অনেক বলার পরও যখন চাচাতো ভাই আব্বুকে বিশ^াস করাতে পারে না যে, চাচাতো ভাই চুরিটা করেনি। ",Neutral
১৯৭১ এ বেচে যাওয়া বুদ্ধিজীবী।  ,Neutral
"প্রবাসীদের  জন্মের ঠিক নেই , প্রবাসীরা জারজ সন্তান। ",Personal
সমকামী মুক্তিযুদ্ধ মঞ্চ নামের সন্ত্রাসী সংগঠনটির পৃষ্ঠপোশকতা করছেন স্বরাষ্ট্রমন্ত্রী আসাদুজ্জামান খান কামাল। ,Geopolitical
ঐ ছেড়ি তুই দুরে গিয়ে দাড়া গন্ধ বেরোচ্ছে তোর গা থেকে। ,Personal
"আওয়াজ তুলুন স্লোগান চাই, যদি আসে মোদি, তাহলে ছেড়ে দে গদি। ",Geopolitical
আইন-শৃঙ্খলা বাহিনীর খুবই প্রশিক্ষিত অংশ গুম-খুনে জড়িত।,Geopolitical
ছাত্রলীগ নিয়ে মিম বানানোয় বেচারার হাড় গোর সব এক করে দিল ছাত্রলীগ। ,Geopolitical
"একটু চালাক না হইলে, দুনিয়াতে টেকা খুব কঠিন। ",Neutral
টিচার কাকে বলে? যারা ক্লাসে সহজ জিনিস শিখিয়ে পরীক্ষায় জটিল প্রশ্ন দেন তাদের টিচার বলে। ,Neutral
"জেগে উঠলো ভারতের বাঘ, এবার আর রক্ষা নাই । ",Political
তুমি কি আমাকে আহত করার জন্য কথাগুলো বললে? ,Personal
"শুটিয়ে লাল করে দেব, তরকারি ঝাল করে দেব। ",Personal
তালপট্টি ভারতকে দিয়ে এবার সব ধরনের গ্যাসের দাম বাড়াচ্ছে আওয়ামীলীগ। ,Geopolitical
"গত ছয় মাসে, ক্রসফায়ারে  নিহত ১৩৬ জন, সীমান্তে ২৫ জন। ",Geopolitical
সবাইকে ঘরে থাকার জন্য প্রধান মেডিকেল অফিসারদের সতর্কতা জারি। আমরা গভীরভাবে উদ্বিগ্ন। ,Personal
"পান্তা ভাত চাস কী ?পান্তা আমি খাই না,",Neutral
"গুজবে কান দিবেন না, গুজব ছড়াবেন না । আইন নিজের হাতে তুলে নিবেন না। ",Personal
আচ্ছা বিয়ের সময় মাইয়ারা এত কান্দে ক্যা?   কাঁদবে না? এত গুলা পোলার সাথে প্রেম করার পর একটা মাত্র জামাই এইটা কি সহ্য হয়? ,Neutral
"ফেরদৌসী প্রিয়ভাষিনী মইরা গেলে, পোড়াবে না কবর দিবে? ",Religious
"৮০ বছরের বুড়োর গরম নাচ,  দেখলে পাগল হয়ে যাবে।",Personal
বন্ধু যখন বলে তুই আমারে দুই নাম্বার মোজা দিছো। ,Neutral
"পাবলিক বিশ^বিদ্যালয় চলে সরকারের টাকায়, জনগনের প্রশ্ন চলে কার টাকায়? ",Political
"বল সাত তালা বিল্ডিং। সাত তালা বিল্ডিং , কুত্তায় তোর ডারলিং। ",Neutral
দিহানের মার নতুন নাটক ফাঁস। ,Personal
তথ্য ও যোগাযোগ প্রযুক্তির নিরাপদ ব্যবহার। ,Neutral
"অসূরেরও গার্লফ্রেন্ড জুটে গেলো, আর আমি সিঙ্গেলই রয়ে গেলাম। ",Neutral
"এই বিশ^ মোহাম্মদকে একটা সময়ে ঘৃণা করবে, তার নাম শুনলে থুতু ছিটাবে। ",Religious
"ভাড়াটা দিয়ে গেলা না, আসলে কোন বাড়া বুঝাচ্ছে? ",Personal
"সময়মতো সব খুলে দেওয়া হবে- তারানা হালিম, না না সব খুলতে হবে না আপনার লজ্জা নাও থাকতে পারে,শুধু ফেসবুক খুইল্লা দেন। ",Personal
কত বড় কলিজা ছাত্রলীগ ও আওয়ামীলীগ নিষিদ্ধের ডাক দিলেন। ,Political
জয় নাকি গত ৩-৪ বছরের ওয়াশিংটন যায়নি! এজন্য তাকে বাপকা বেটা না বলে মা কা বেটা বলে। সে যে বড় মিথ্যাবাদী তা প্রমাণ হলো। ,Geopolitical
পুরনো সেই দিনের কথা মনে পড়ে বুবুজান? ,Geopolitical
যখন বাড়ির গেম খেলি। তখন আমর অবস্থা। ,Neutral
গাঞ্জা খাইয়াই কুল পাইনা। আবার তোদের সাথে কথা কি বলমু? ,Personal
যখন তোমার মা দোয়া করে তুমি যেন একটা পরীর মত বউ পাও এবং বাসর রাতে আয়াতুল কুরসী পড়ার পর তোমার বউ উধাও হয়ে যায়। ,Neutral
আওয়ামীলীগকে জনগনের কাছে ক্ষমা চাইতে হবে। বেশি কথা কইস না রনির মত তোরও কিন্তু অবস্থা হইয়া যাইবে।,Geopolitical
"অবশেষে আমি যখন দেখতে পাই যে, আপনি পোস্টে রিয়েক্ট দিয়ে দিয়েছেন। ",Neutral
৫০ হাজার মুক্তিযোদ্ধা হত্যার অপরাধে খুনি জিয়ার মরেণোত্তর বিচার চাই। ,Political
"পান্তা আমি খাই না, পুটি মাছ পাই না। ",Neutral
"ক্ষমা করবে না শাহরুখ, কেঁদে কেঁদে সব স্বীকার করলো রোহিত। ",Personal
"বাংলাদেশে থেকে, বাংলাদেশের বায়ুতে নিঃশ^াস নিয়ে। যারা ভারতের পক্ষে কথা বলে তারা ভারতীয় জারজ সন্তান ছাড়া আর কেউ না। ",Geopolitical
"আমার ফোন থেকে আগের মতো কল, মেসেজ না পাওয়ায় চিন্তিত মিম। ",Neutral
কোনো মেয়ের দিকে এমন ভাবে তাকাও যেন সে নিজের শাড়ি খুলে ফেলে। ,Personal
"হ ভাই আমি বেয়াদব, কোন প্রবলেম? ",Personal
"সে একজন চোর অনুবাদ কর, হি ইজ এন ইন্ডিয়ান। ",Geopolitical
আত্মা কি সত্যিই প্রমাণিত? হুদাই ফালতু কথা। ,Personal
আমার নামে বিচার দিতে যায়া নিজেই আম্মুর হাতে মাইর খাওয়া ছোট ভাই। ,Neutral
এমসি  কলেজের সেই ছাত্রলীগ ধর্ষনকারী সেই কুত্তার বাচ্চাদের দেখূন। ,Political
"যখন আমি বলি, আমার পোস্ট কেউ রিয়েক্ট দেয় না” তখন আমি, আমিতো আছি। ",Neutral
"বৃষ্টি কেমন লাগে আপনার? খাইছিলাম একদিন, পানির মতোই। ",Neutral
"রাতে বিছানায় শুয়ে অর্ণবের গান সে যে বসে আছে শুনতেছিলাম, মনে হলো পাশে কে জানি বসে আসে। ",Neutral
"কিরে দোস্ত মন খারাপ ক্যান ? মেহমানদের জন্য লেবুর সরবত বানাবো, কিন্তু ঘরে লেবুই নাই। ",Neutral
আমারে হনুমান মনে কইরেন না আমি কিন্তু মানুষ।,Personal
"যখন ভুত বলে, ছেলেগুলোকে নিয়ে একটু মজা করা যাক। ",Neutral
নবীজিকে গালি দিবে যারা ফাঁশিতে ঝুলিবে তারা। এই আইন বাংলাদেশের সংসদে পাশ করা হোক। ,Geopolitical
"তাকে সঙ্গী করো না, যে তোমার দোষ মনে রাখে, গুন ভুলে যায়। ",Neutral
"পুলিশের আটক বাণিজ্য চরমে, নির্যাতিত হচ্ছে অসহায় মানুষ। ",Personal
আপনাগো মত ফকিন্নির পোলার নাম বাদশা বইলাই তো দেশের আইজ এই অবস্থা।,Personal
পোস্টে কোনো মেয়ের লাভ রিয়েক্ট পাওয়ার পর আমার বন্ধু যা ভাবে। ,Neutral
"হাসিয়ে ছাড়বো, আমারও এই ফটো টা বুঝতে পুরো ২ মিনিট সময় লেগেছিল। ",Neutral
৫ জানুয়ারি নির্বাচনে ডুগডুগির তালে নেচেছে নির্বাচন কমিশন।,Geopolitical
"অনলাইন ক্লাসে শিক্ষক, তোমরা তাড়াতাড়ি বোর্ডের লেখাগুলো খাতায় লিখে ফেলো। তখন ক্লাসের স্ক্রিনশট তুলতে থাকা আমি। ",Neutral
"মিজাইন্নার দুই গালে, জুতা মারো তালে তালে। ",Personal
সে কোথায়? যার জন্য আজ আমি সিঙ্গেল। ,Neutral
"কপালে তিলক দিলেন, গনেশের পূজাও করলেন, তবুও শেষ রক্ষা হল না, ফেঁসে গেলেন সালমান খান। ",Personal
"৪৮ ঘন্টার মধ্যে দিহানের ফাঁসি চাই। অবশ্যই অতিদ্রুত ফাসি হতে হবে, ফাসি চাই। ",Personal
"রোহিঙ্গাদের করোনা সংক্রমন কম, কারন উদঘাটন করা প্রয়োজন। ",Personal
যখন ১৩ বছরের নিব্বাকে তার গার্লফ্রেন্ড চুমু দেয় তখন নিবার সোনার অবস্থা।,Personal
"অভ্যাস পরিবর্তন করুন, নির্দিষ্ট স্থানে ময়লা ফেলুন। ",Neutral
"যখন জানতে পারি, এটা পাত্রী না, এটা পাত্রীর বড় বোন, তখন আমি টু পাত্রীর পরিবার, আপনারা কি স্বপরিবারে গাঞ্জাখোর? ",Neutral
বাসায় জানে ? তুমি যে পাগল হইছো?,Neutral
ক্রাসের আপলোড করা নতুন ছবি আর ২ ঘন্টা যাবত তাকিয়ে থাকা আমি। ,Neutral
মেয়েদের দুধের উপর কি পরে? এটা হল ব্রা যা দূধের সাইজ ছোট করে। ,Personal
আমার বিয়ের রাতে যখন বন্ধু আমাকে জীববিজ্ঞান শিখাতে আসে। ,Neutral
"হঠাৎ শুনতে পেলাম কেউ যেনো বলছে, মাত্র ৪০০ টাকায় সারাজীবন বসে খান। বাইরে  বেরিয়ে দেখলাম এক মহাপুরুষ চেয়ার বিক্রি করছে। ",Neutral
"বাবার গেস্ট অবস্থা দেখে, জুতার বাড়ি খেয়ে বাড়ি তোলপাড়। ",Personal
একি দেখলাম রে বাবা! গ্রামের চাচাতো ভাই যখন নতুন এডিট শিখে। ,Neutral
যখন ছোটো ছিলাম তখন ভূতের ভয় পেতাম। কিন্তু বড় হওয়ার পর বুঝতে পারলাম ভূতের চেয়ে মানুষ অনেক বেশি ভয়ংকর। ,Neutral
ফার্স্ট টাইম টানা ৪/৫ ঘন্টা বাসে জার্নি করার পর আমি । ,Neutral
জান মোবাইলে কিভাবে ফ্রি টিভি দেখবো?  মোবাইলের ক্যামেরা অন করে  টিভির সামনে ধরে রাখো। ,Neutral
"মুসলমান নামধারী যেসব কুলাঙ্গার শ্যামল কান্তি ভক্তের অনুকরণে রাস্তায় কান ধরে দাঁড়িয়েছিল, এবারতো নাসিমের পায়ে শ্যামল কান্তির মত কুর্নিশ করতে হবে।",Personal
"ওস্তাদের মাইর শেষ রাতে, অটো পাস শেখালেন ভিপি নুর। ",Political
ফাকিবাজ রোজাদার।  কেমন করে রোজা রাখে দেখেন। ,Neutral
জামাইষষ্ঠীর নেমন্তন্ন না পাওয়ায় উঠোনে শুকোতে দেওয়া শ^শুরের লূঙ্গি চুরি করে পলাতক জামাই। ,Personal
বাংলাদেশের মালাউনগুলোকে জুতাপেটা করে ভারতে পাঠিয়ে দেয়া হোক। ,Religious
মুরতাদ কাজ্জাবির ফাঁসি চাই। মুরতাদটি ইসলাম বিদ্বেষ ছড়াচ্ছে। ,Religious
"শালী দুলা ভাইয়ের প্রেমে দিওয়ানা, দুলা ভাইয়ের দোনের জন্য শালী পাগল। ",Personal
চাকরীও হয়ে যাবে আর ফ্রি তে থাকা-খাওয়াও করা যাবে ভেবে চিল করা চাচাতো ভাই। ,Neutral
"আপনারা যখন ভাবছেন টম বেহুশ হবে কিন্তু হয় নাই, ওরে বাটপার। ",Neutral
বাংলাদেশের সন্ত্রাসী ও জঙ্গী সংগঠন ছাত্রলীগ (কুত্তালীগ) কে রাষ্ট্রীয়ভাবে নিষিদ্ধ ঘোষণা করা হউক। ,Geopolitical
"যখন হিমু আর রুপা দেখে, আমি তাদের জীবন থেকে দূরে সরে এসেছি। ",Neutral
একটি দেশ ধ্বংস করার জন্য এক জন হাসিনাই যথেষ্ট। ,Geopolitical
প্রকাশ্যে মাথায় টুপি আর অন্তরালে মদের তুরি। ,Geopolitical
তামান্নার বিয়ে বাজারের ফুচকাওয়ালার সাথে। ,Neutral
"কেউ একটা হাত দিবি রে, জাস্ট এইভাবে একটা ছবি তুলে আবার ফেরত দিয়ে দিতাম। ",Neutral
জনতার প্রতিরোধ আন্দোলনে বাকশালীরা পালানোর পথ খুঁজছে। ,Geopolitical
"হায়েনার প্রতিকৃতি, বর্ডারে একটা গুলি করার ক্ষমতা নেই, দেশের মানুষ খুন করতে প্রস্তুত।",Geopolitical
এইদিকে ঐ মেয়ে আমার উপরে ক্রাশ খেয়েছে ভাবতে থাকা আমি।,Neutral
নতুন নতুন প্রেমে পরলে মেয়েরা যা করে। ,Neutral
তুমি সর্প হয়ে দংশন কর আবার ওঝা হয়ে ঝাড়। ,Personal
সাবেক নেতার চার আঙুল কেটে নিল ছাত্রলীগ নেতা।,Geopolitical
কে বেশি চিল্লায়? কাউয়া না মেয়েরা? ,Personal
"সাহস থাকলে মেনশন করুন তাকে, যার মাকে আপনার শাশুড়ি বানাতে চান। ",Personal
"কালী পূজায় সাকিব আল হাসান, কাঠিন গর্জন আজহারির। বাংলার হিরো এখন বাংলার কলঙ্ক। ",Religious
"আব্বুকে যখন আইফোন প্রো নিয়ে দেয়ার জন্য বলব ভাবি, জানি কেলানি খেতে হবে তাও একটা শেষ চেষ্টা করব। ",Neutral
অন্যধর্মী কিশোরীদের ধর্ষন পাপ নয়। ,Religious
"চট্টগ্রামে গৃহবধুর লাশ উদ্ধার, আর কত লাশ দেখবে বাংলাদেশ? ",Personal
"দোস্ত, রাতে তোরে নিয়ে একটা স্বপ্ন দেখছি, তাই নাকি তো কি দেখলি? বাদ , দে যা মনে আসতাছে তাতো পিকচারে আছে কিন্তু বলা যাবে না। ",Personal
"বাবা বাজার থেকে আসছিলো, ব্যাগের ওৎন বেশি ভেবে বাপের হাত থেকে ব্যাগগুলা নিলাম। কে জানি ছবি তুলে পোস্ট দিছে, এভাবেই মুরব্বিদের থেকে বাজার হাতিয়ে নিচ্ছে এলাকার ছোকরা মাস্তান। ",Neutral
যখন আপনি মধ্যরাতে জীনের দেখা পান কিন্তু আপনি আয়াতুল কুরসির পরিবর্তে ডোরাইম ইনটারিমো আদাপারে পড়া শুরু করেন। ,Neutral
ভারতীয় সংস্কৃতির স্থায়ী আগ্রাসনের সুযোগ করে দিচ্ছে নূরা পাগলারা।,Geopolitical
বাড়িয়ে দাও তোমার হাত আমি আবার তোমার আঙুল ধরতে চাই। ,Neutral
"তুমি থাকো ঘওে আর আমি থাকি ঘরে , তোমার আমার দেখা হবে করোনা যাওয়ার পরে।",Neutral
"ছি ছি!  সরম! এইসব কি বলে ? না, ওভাবে বলিস না। ",Neutral
তারপর আবুলরে ডাকবার যেয়ে দেখি ওর নাকি বুকে ব্যাথা তাই যাইতে পারবে না। ,Neutral
"ছোট বেলায় ভুলকরে যখন কোনো ফলের বিচি খেয়ে ফেলতাম, বন্ধু- আয় হায় কি করছোস, তোর তো এহন প্যাটের ভিত্রে গাছ হবে। ",Neutral
বারো ভাতারি মেয়েরা যেভাবে দই খায়। ,Personal
বিকাল প্রতারকের সাথে প্রেম করে টাকা উদ্ধার করলেন কলেজছাত্রী। ,Neutral
"্আপনি রাস্তার মাঝে ভাঙ্গা গাড়ি নিয়ে কি করছেন? পুরান গাড়ি পুইড়া গেলে পাব নতুন গাড়ি, শ^শুরবাড়ি নিয়া যামু রসগোল্লার হাড়ি।",Geopolitical
"পাকিস্তান সরকারের আমল আর শেখ হাসিনা সরকারের আমল , কোন পার্থক্য নেই।",Geopolitical
"ধুর মিয়া! আজকে বাজি ধইরা যে বাজে ভাবে হারছি, আর জীবনে জুয়াই খেলমু না। ",Neutral
"ক্লাশ পার্টি শেষে ক্লাসের শিক্ষার্থীবৃন্দ, ফুটা করতে চাই ফুটা। ",Personal
সবাই নির্বাচন নিয়ে অভিযোগ করছে আর নির্বাচন কমিশনার হাই তুলে ঘুমাচ্ছে। ,Geopolitical
"আর কত হত্যা, রক্ত ? ১০ এপ্রিল নিরাপত্তা বাহনী কর্তৃক হত্যার নিন্দা জানাই। ",Personal
"কলা গাছে টিয়া, তোমার নাম রিয়া। ",Neutral
"তুই আর আমি তো একই, দুইজনেই গান গাই। ",Neutral
"হঠাৎ যখন শুনতে পাই যে কেউ একজন বলছে, উ-লা-লা-লা-লা-লা। ",Neutral
"দুটো ছাগল, একে অপরের দিকে তাকিয়ে আছে। ",Personal
নৌকা ডোবার সময় কারো হুশ থাকবে না - মির্জা ফখরুল। ,Geopolitical
যোনিপথ ও পায়ুপথ দুই দিক থেকে ব্লিডিং এ কেমন সেক্স? ,Personal
গ্রামের চাচাতো ভাই যখন নতুন এডিট শিখে। ,Neutral
"আবারো শিশু ধর্ষণ, এর শেষ কোথায়? ",Personal
শীতের দিনে গোসল করার সময়। কি অবস্থা দেখেন । ,Neutral
